0.01	0.074787263593733
0.012589254117941675	0.08698041559409998
0.015848931924611134	0.10139421365452234
0.0199526231496888	0.11849755373866039
0.025118864315095794	0.13887755015863773
0.03162277660168379	0.16327554401361963
0.039810717055349734	0.19263629873376162
0.05011872336272725	0.22817611945617874
0.06309573444801933	0.27147856197210574
0.07943282347242814	0.3246310643539033
0.1	0.3904234305641433
0.12589254117941676	0.47264174628060995
0.15848931924611143	0.5765129140899276
0.19952623149688797	0.7093929336412362
0.25118864315095807	0.8818607291564582
0.31622776601683794	1.1095079137494055
0.3981071705534973	1.4159648423211697
0.5011872336272725	1.8382099937284078
0.6309573444801934	2.4362862352257406
0.7943282347242817	3.3119592026926057
1.	4.646590699498491
1.2589254117941675	6.783120086743568
1.584893192461114	10.417353775948548
1.9952623149688808	17.08548949898181
2.5118864315095824	30.543604665511527
3.1622776601683795	61.190480471629925
3.981071705534973	142.55370923640334
5.011872336272725	405.1355313092163
6.309573444801936	1491.4087067669855
7.943282347242821	7653.147586629589
10.	59871.00057462851
